StudyID,Set,Item,x,y,QCd,QC_x,QC_y
46,1,spaghetti,10,10,OK,OK,OK
46,1,sunglasses,6,9,OK,OK,OK
46,1,turtle,6,4,OK,OK,OK
46,1,watermelon,10,2,OK,OK,OK
46,2,cow,7,2,OK,OK,OK
46,2,chicken,4,5,OK,OK,OK
46,2,pig,6,9,OK,OK,OK
46,2,mouse,6,10,OK,OK,OK
46,2,butterfly,1,7,OK,OK,OK
46,2,penguin,2,5,OK,OK,OK
46,2,watering can,8,7,OK,OK,OK
46,2,wheelbarrow ,10,4,OK,OK,OK
46,2,shovel,10,3,OK,OK,OK
46,2,broom,1,3,OK,OK,OK
46,2,scissors,1,10,OK,OK,OK
46,2,hammer,7,5,OK,OK,OK
46,2,apple,10,9,OK,OK,OK
46,2,lettuce,4,1,OK,OK,OK
46,2,corn,4,2,OK,OK,OK
46,2,pineapple,10,10,OK,OK,OK
46,2,mushroom,4,7,OK,OK,OK
46,2,walnut,4,3,OK,OK,OK
38,1,boots,2,10,OK,OK,OK
38,1,cat,6,7,OK,OK,OK
38,1,crab,3,5,OK,OK,OK
38,1,dolphin,4,4,OK,OK,OK
38,1,flamingo,2,4,OK,OK,OK
38,1,hotdog,4,2,OK,OK,OK
38,1,ice cream,1,1,OK,OK,OK
38,1,onion,5,8,OK,OK,OK
38,1,owl,4,7,OK,OK,OK
38,1,pajamas,5,6,OK,OK,OK
38,1,pumpkin,3,1,OK,OK,OK
38,1,sandals,1,3,OK,OK,OK
38,1,scarf,1,8,OK,OK,OK
38,1,shorts,3,3,OK,OK,OK
38,1,spaghetti,6,5,OK,OK,OK
38,1,sunglasses,2,2,OK,OK,OK
38,1,turtle,6,10,OK,OK,OK
38,1,watermelon,1,5,OK,OK,OK
38,2,cow,7,8,OK,OK,OK
38,2,chicken,6,7,OK,OK,OK
38,2,pig,4,3,OK,OK,OK
38,2,mouse,4,5,OK,OK,OK
38,2,butterfly,5,4,OK,OK,OK
38,2,penguin,6,5,OK,OK,OK
38,2,watering can,8,5,OK,OK,OK
38,2,wheelbarrow ,10,6,OK,OK,OK
38,2,shovel,10,4,OK,OK,OK
38,2,broom,8,1,OK,OK,OK
38,2,scissors,10,7,OK,OK,OK
38,2,hammer,9,3,OK,OK,OK
38,2,apple,1,1,OK,OK,OK
38,2,lettuce,2,3,OK,OK,OK
38,2,corn,1,3,OK,OK,OK
38,2,pineapple,2,1,OK,OK,OK
38,2,mushroom,2,4,OK,OK,OK
38,2,walnut,1,5,OK,OK,OK
39,1,boots,4,5,OK,OK,OK
39,1,cat,10,3,OK,OK,OK
39,1,crab,9,1,OK,OK,OK
39,1,dolphin,9,2,OK,OK,OK
39,1,flamingo,10,2,OK,OK,OK
39,1,hotdog,5,10,OK,OK,OK
39,1,ice cream,8,7,OK,OK,OK
39,1,onion,1,10,OK,OK,OK
39,1,owl,9,3,OK,OK,OK
39,1,pajamas,10,10,OK,OK,OK
39,1,pumpkin,3,10,OK,OK,OK
39,1,sandals,2,1,OK,OK,OK
39,1,scarf,5,5,OK,OK,OK
39,1,shorts,3,1,OK,OK,OK
39,1,spaghetti,2,10,OK,OK,OK
39,1,sunglasses,1,1,OK,OK,OK
39,1,turtle,10,1,OK,OK,OK
39,1,watermelon,4,10,OK,OK,OK
39,2,cow,1,7,OK,OK,OK
39,2,chicken,4,7,OK,OK,OK
39,2,pig,3,7,OK,OK,OK
39,2,mouse,7,7,OK,OK,OK
39,2,butterfly,2,7,OK,OK,OK
39,2,penguin,5,7,OK,OK,OK
39,2,watering can,9,1,OK,OK,OK
39,2,wheelbarrow ,3,1,OK,OK,OK
39,2,shovel,1,1,OK,OK,OK
39,2,broom,2,1,OK,OK,OK
39,2,scissors,6,3,OK,OK,OK
39,2,hammer,7,3,OK,OK,OK
39,2,apple,10,1,OK,OK,OK
39,2,lettuce,9,2,OK,OK,OK
39,2,corn,6,7,OK,OK,OK
39,2,pineapple,1,10,OK,OK,OK
39,2,mushroom,2,10,OK,OK,OK
39,2,walnut,10,10,OK,OK,OK
37,1,boots,10,9,OK,OK,OK
37,1,cat,5,6,OK,OK,OK
37,1,crab,4,8,OK,OK,OK
37,1,dolphin,2,8,OK,OK,OK
37,1,flamingo,5,8,OK,OK,OK
37,1,hotdog,9,8,OK,OK,OK
37,1,ice cream,6,8,OK,OK,OK
37,1,onion,5,2,OK,OK,OK
37,1,owl,1,8,OK,OK,OK
37,1,pajamas,6,6,OK,OK,OK
37,1,pumpkin,3,2,OK,OK,OK
37,1,sandals,7,8,OK,OK,OK
37,1,scarf,7,6,OK,OK,OK
37,1,shorts,10,8,OK,OK,OK
37,1,spaghetti,8,6,OK,OK,OK
37,1,sunglasses,8,8,OK,OK,OK
37,1,turtle,3,8,OK,OK,OK
37,1,watermelon,4,2,OK,OK,OK
37,2,cow,3,1,OK,OK,OK
37,2,chicken,7,1,OK,OK,OK
37,2,pig,6,1,OK,OK,OK
37,2,mouse,4,1,OK,OK,OK
37,2,butterfly,2,1,OK,OK,OK
37,2,penguin,5,1,OK,OK,OK
37,2,watering can,2,6,OK,OK,OK
37,2,wheelbarrow ,3,6,OK,OK,OK
37,2,shovel,3,10,OK,OK,OK
37,2,broom,2,10,OK,OK,OK
37,2,scissors,10,6,OK,OK,OK
37,2,hammer,3,8,OK,OK,OK
37,2,apple,9,6,OK,OK,OK
37,2,lettuce,5,6,OK,OK,OK
37,2,corn,7,6,OK,OK,OK
37,2,pineapple,6,6,OK,OK,OK
37,2,mushroom,8,6,OK,OK,OK
37,2,walnut,4,6,OK,OK,OK
41,1,boots,2,2,OK,OK,OK
41,1,cat,1,7,OK,OK,OK
41,1,crab,6,9,OK,OK,OK
41,1,dolphin,4,9,OK,OK,OK
41,1,flamingo,3,7,OK,OK,OK
41,1,hotdog,6,5,OK,OK,OK
41,1,ice cream,7,5,OK,OK,OK
41,1,onion,4,5,OK,OK,OK
41,1,owl,2,7,OK,OK,OK
41,1,pajamas,10,10,OK,OK,OK
41,1,pumpkin,5,1,OK,OK,OK
41,1,sandals,1,2,OK,OK,OK
41,1,scarf,9,7,OK,OK,OK
41,1,shorts,9,4,OK,OK,OK
41,1,spaghetti,3,5,OK,OK,OK
41,1,sunglasses,10,1,OK,OK,OK
41,1,turtle,5,9,OK,OK,OK
41,1,watermelon,5,5,OK,OK,OK
41,2,cow,1,6,OK,OK,OK
41,2,chicken,10,1,OK,OK,OK
41,2,pig,2,6,OK,OK,OK
41,2,mouse,5,6,OK,OK,OK
41,2,butterfly,1,1,OK,OK,OK
41,2,penguin,4,8,OK,OK,OK
41,2,watering can,10,5,OK,OK,OK
41,2,wheelbarrow ,7,8,OK,OK,OK
41,2,shovel,6,8,OK,OK,OK
41,2,broom,4,1,OK,OK,OK
41,2,scissors,2,9,OK,OK,OK
41,2,hammer,9,10,OK,OK,OK
41,2,apple,3,3,OK,OK,OK
41,2,lettuce,6,3,OK,OK,OK
41,2,corn,5,3,OK,OK,OK
41,2,pineapple,4,3,OK,OK,OK
41,2,mushroom,8,3,OK,OK,OK
41,2,walnut,5,4,OK,OK,OK
50,1,boots,5,6,OK,OK,OK
50,1,cat,8,6,OK,OK,OK
50,1,crab,1,6,OK,OK,OK
50,1,dolphin,5,10,OK,OK,OK
50,1,flamingo,5,4,OK,OK,OK
50,1,hotdog,5,5,OK,OK,OK
50,1,ice cream,5,3,OK,OK,OK
50,1,onion,7,6,OK,OK,OK
50,1,owl,6,6,OK,OK,OK
50,1,pajamas,5,2,OK,OK,OK
50,1,pumpkin,5,1,OK,OK,OK
50,1,sandals,2,6,OK,OK,OK
50,1,scarf,4,6,OK,OK,OK
50,1,shorts,5,7,OK,OK,OK
50,1,spaghetti,5,8,OK,OK,OK
50,1,sunglasses,5,9,OK,OK,OK
50,1,turtle,3,6,OK,OK,OK
50,1,watermelon,9,6,OK,OK,OK
50,2,cow,9,10,OK,OK,OK
50,2,chicken,9,8,OK,OK,OK
50,2,pig,5,2,OK,OK,OK
50,2,mouse,5,1,OK,OK,OK
50,2,butterfly,4,1,OK,OK,OK
50,2,penguin,10,10,OK,OK,OK
50,2,watering can,6,1,OK,OK,OK
50,2,wheelbarrow ,8,1,OK,OK,OK
50,2,shovel,4,2,OK,OK,OK
50,2,broom,9,1,OK,OK,OK
50,2,scissors,10,1,OK,OK,OK
50,2,hammer,7,1,OK,OK,OK
50,2,apple,5,4,OK,OK,OK
50,2,lettuce,3,1,OK,OK,OK
50,2,corn,1,2,OK,OK,OK
50,2,pineapple,1,1,OK,OK,OK
50,2,mushroom,2,2,OK,OK,OK
50,2,walnut,2,1,OK,OK,OK
51,1,boots,8,3,OK,OK,OK
51,1,cat,4,10,OK,OK,OK
51,1,crab,3,10,OK,OK,OK
51,1,dolphin,5,10,OK,OK,OK
51,1,flamingo,8,10,OK,OK,OK
51,1,hotdog,8,7,OK,OK,OK
51,1,ice cream,6,7,OK,OK,OK
51,1,onion,10,7,OK,OK,OK
51,1,owl,6,10,OK,OK,OK
51,1,pajamas,6,3,OK,OK,OK
51,1,pumpkin,5,7,OK,OK,OK
51,1,sandals,7,3,OK,OK,OK
51,1,scarf,3,3,OK,OK,OK
51,1,shorts,4,3,OK,OK,OK
51,1,spaghetti,7,7,OK,OK,OK
51,1,sunglasses,5,3,OK,OK,OK
51,1,turtle,7,10,OK,OK,OK
51,1,watermelon,9,7,OK,OK,OK
51,2,cow,4,6,OK,OK,OK
51,2,chicken,5,6,OK,OK,OK
51,2,pig,2,6,OK,OK,OK
51,2,mouse,1,6,OK,OK,OK
51,2,butterfly,6,6,OK,OK,OK
51,2,penguin,3,6,OK,OK,OK
51,2,watering can,9,1,OK,OK,OK
51,2,wheelbarrow ,4,1,OK,OK,OK
51,2,shovel,8,1,OK,OK,OK
51,2,broom,5,1,OK,OK,OK
51,2,scissors,6,1,OK,OK,OK
51,2,hammer,7,1,OK,OK,OK
51,2,apple,9,10,OK,OK,OK
51,2,lettuce,6,10,OK,OK,OK
51,2,corn,5,10,OK,OK,OK
51,2,pineapple,10,10,OK,OK,OK
51,2,mushroom,8,10,OK,OK,OK
51,2,walnut,7,10,OK,OK,OK
40,1,boots,2,5,OK,OK,OK
40,1,cat,1,6,OK,OK,OK
40,1,crab,1,7,OK,OK,OK
40,1,dolphin,1,5,OK,OK,OK
40,1,flamingo,1,10,OK,OK,OK
40,1,hotdog,3,7,OK,OK,OK
40,1,ice cream,5,10,changed,4,10
40,1,onion,3,10,OK,OK,OK
40,1,owl,1,8,OK,OK,OK
40,1,pajamas,2,10,OK,OK,OK
40,1,pumpkin,3,8,OK,OK,OK
40,1,sandals,2,8,OK,OK,OK
40,1,scarf,2,9,OK,OK,OK
40,1,shorts,2,7,OK,OK,OK
40,1,spaghetti,3,6,OK,OK,OK
40,1,sunglasses,2,6,OK,OK,OK
40,1,turtle,1,9,OK,OK,OK
40,1,watermelon,3,9,OK,OK,OK
40,2,cow,5,1,OK,OK,OK
40,2,chicken,5,9,OK,OK,OK
40,2,pig,5,10,OK,OK,OK
40,2,mouse,5,7,OK,OK,OK
40,2,butterfly,1,8,OK,OK,OK
40,2,penguin,5,5,OK,OK,OK
40,2,watering can,1,10,OK,OK,OK
40,2,wheelbarrow ,5,6,OK,OK,OK
40,2,shovel,10,10,OK,OK,OK
40,2,broom,10,8,OK,OK,OK
40,2,scissors,5,3,OK,OK,OK
40,2,hammer,10,9,OK,OK,OK
40,2,apple,5,2,OK,OK,OK
40,2,lettuce,1,6,OK,OK,OK
40,2,corn,1,9,OK,OK,OK
40,2,pineapple,5,8,OK,OK,OK
40,2,mushroom,1,7,OK,OK,OK
40,2,walnut,5,4,OK,OK,OK
32,1,boots,10,9,OK,OK,OK
32,1,cat,10,7,OK,OK,OK
32,1,crab,1,2,OK,OK,OK
32,1,dolphin,6,9,OK,OK,OK
32,1,flamingo,2,9,OK,OK,OK
32,1,hotdog,5,3,OK,OK,OK
32,1,ice cream,3,4,OK,OK,OK
32,1,onion,6,7,OK,OK,OK
32,1,owl,7,2,OK,OK,OK
32,1,pajamas,6,5,OK,OK,OK
32,1,pumpkin,4,10,OK,OK,OK
32,1,sandals,9,4,OK,OK,OK
32,1,scarf,1,6,OK,OK,OK
32,1,shorts,4,7,OK,OK,OK
32,1,spaghetti,1,10,OK,OK,OK
32,1,sunglasses,10,2,OK,OK,OK
32,1,turtle,8,7,OK,OK,OK
32,1,watermelon,3,6,OK,OK,OK
32,2,cow,8,6,OK,OK,OK
32,2,chicken,10,6,OK,OK,OK
32,2,pig,9,1,OK,OK,OK
32,2,mouse,6,10,OK,OK,OK
32,2,butterfly,7,9,OK,OK,OK
32,2,penguin,9,9,OK,OK,OK
32,2,watering can,6,2,OK,OK,OK
32,2,wheelbarrow ,2,6,OK,OK,OK
32,2,shovel,9,3,OK,OK,OK
32,2,broom,2,4,OK,OK,OK
32,2,scissors,7,2,OK,OK,OK
32,2,hammer,4,7,OK,OK,OK
32,2,apple,4,4,OK,OK,OK
32,2,lettuce,2,10,OK,OK,OK
32,2,corn,2,1,OK,OK,OK
32,2,pineapple,4,2,OK,OK,OK
32,2,mushroom,6,4,OK,OK,OK
32,2,walnut,6,8,OK,OK,OK
33,1,boots,7,9,OK,OK,OK
33,1,cat,5,6,OK,OK,OK
33,1,crab,5,4,OK,OK,OK
33,1,dolphin,7,4,OK,OK,OK
33,1,flamingo,3,8,OK,OK,OK
33,1,hotdog,10,8,OK,OK,OK
33,1,ice cream,1,5,OK,OK,OK
33,1,onion,10,4,OK,OK,OK
33,1,owl,8,7,OK,OK,OK
33,1,pajamas,5,10,OK,OK,OK
33,1,pumpkin,10,6,OK,OK,OK
33,1,sandals,3,6,OK,OK,OK
33,1,scarf,10,10,OK,OK,OK
33,1,shorts,3,10,OK,OK,OK
33,1,spaghetti,3,3,OK,OK,OK
33,1,sunglasses,1,8,OK,OK,OK
33,1,turtle,1,10,OK,OK,OK
33,1,watermelon,7,1,OK,OK,OK
33,2,cow,4,6,OK,OK,OK
33,2,chicken,3,7,OK,OK,OK
33,2,pig,2,8,OK,OK,OK
33,2,mouse,3,8,OK,OK,OK
33,2,butterfly,4,7,OK,OK,OK
33,2,penguin,2,7,OK,OK,OK
33,2,watering can,7,6,OK,OK,OK
33,2,wheelbarrow ,6,3,OK,OK,OK
33,2,shovel,7,8,OK,OK,OK
33,2,broom,9,6,OK,OK,OK
33,2,scissors,9,2,OK,OK,OK
33,2,hammer,8,4,OK,OK,OK
33,2,apple,6,10,OK,OK,OK
33,2,lettuce,9,8,OK,OK,OK
33,2,corn,5,2,OK,OK,OK
33,2,pineapple,2,4,OK,OK,OK
33,2,mushroom,4,10,OK,OK,OK
33,2,walnut,9,10,OK,OK,OK
34,1,boots,8,5,OK,OK,OK
34,1,cat,1,3,OK,OK,OK
34,1,crab,4,3,OK,OK,OK
34,1,dolphin,6,3,OK,OK,OK
34,1,flamingo,5,3,OK,OK,OK
34,1,hotdog,6,1,OK,OK,OK
34,1,ice cream,1,1,OK,OK,OK
34,1,onion,3,1,OK,OK,OK
34,1,owl,2,3,OK,OK,OK
34,1,pajamas,7,5,OK,OK,OK
34,1,pumpkin,4,1,OK,OK,OK
34,1,sandals,8,4,OK,OK,OK
34,1,scarf,9,4,OK,OK,OK
34,1,shorts,9,5,OK,OK,OK
34,1,spaghetti,5,1,OK,OK,OK
34,1,sunglasses,7,4,OK,OK,OK
34,1,turtle,3,3,OK,OK,OK
34,1,watermelon,2,1,OK,OK,OK
34,2,cow,7,7,OK,OK,OK
34,2,chicken,10,7,OK,OK,OK
34,2,pig,9,7,OK,OK,OK
34,2,mouse,6,7,OK,OK,OK
34,2,butterfly,5,7,OK,OK,OK
34,2,penguin,8,7,OK,OK,OK
34,2,watering can,6,2,OK,OK,OK
34,2,wheelbarrow ,5,2,OK,OK,OK
34,2,shovel,4,2,OK,OK,OK
34,2,broom,10,10,OK,OK,OK
34,2,scissors,10,1,OK,OK,OK
34,2,hammer,7,2,OK,OK,OK
34,2,apple,2,4,OK,OK,OK
34,2,lettuce,6,5,OK,OK,OK
34,2,corn,4,4,OK,OK,OK
34,2,pineapple,5,4,OK,OK,OK
34,2,mushroom,1,1,OK,OK,OK
34,2,walnut,3,4,OK,OK,OK
31,1,boots,6,5,OK,OK,OK
31,1,cat,8,3,OK,OK,OK
31,1,crab,1,6,OK,OK,OK
31,1,dolphin,3,6,OK,OK,OK
31,1,flamingo,10,3,OK,OK,OK
31,1,hotdog,7,8,OK,OK,OK
31,1,ice cream,6,8,OK,OK,OK
31,1,onion,8,8,OK,OK,OK
31,1,owl,9,3,OK,OK,OK
31,1,pajamas,5,2,OK,OK,OK
31,1,pumpkin,10,8,OK,OK,OK
31,1,sandals,1,10,OK,OK,OK
31,1,scarf,4,2,OK,OK,OK
31,1,shorts,6,2,OK,OK,OK
31,1,spaghetti,9,8,OK,OK,OK
31,1,sunglasses,2,10,OK,OK,OK
31,1,turtle,2,6,OK,OK,OK
31,1,watermelon,5,8,OK,OK,OK
31,2,cow,6,7,OK,OK,OK
31,2,chicken,8,8,OK,OK,OK
31,2,pig,7,7,OK,OK,OK
31,2,mouse,1,1,OK,OK,OK
31,2,butterfly,6,8,OK,OK,OK
31,2,penguin,1,10,OK,OK,OK
31,2,watering can,2,10,OK,OK,OK
31,2,wheelbarrow ,9,4,OK,OK,OK
31,2,shovel,8,10,OK,OK,OK
31,2,broom,10,10,OK,OK,OK
31,2,scissors,1,6,OK,OK,OK
31,2,hammer,9,10,OK,OK,OK
31,2,apple,7,4,OK,OK,OK
31,2,lettuce,6,3,OK,OK,OK
31,2,corn,7,3,OK,OK,OK
31,2,pineapple,8,3,OK,OK,OK
31,2,mushroom,8,4,OK,OK,OK
31,2,walnut,9,3,OK,OK,OK
29,1,boots,2,10,OK,OK,OK
29,1,cat,10,3,OK,OK,OK
29,1,crab,6,10,OK,OK,OK
29,1,dolphin,7,10,OK,OK,OK
29,1,flamingo,5,1,OK,OK,OK
29,1,hotdog,2,4,OK,OK,OK
29,1,ice cream,3,8,OK,OK,OK
29,1,onion,10,10,OK,OK,OK
29,1,owl,8,10,OK,OK,OK
29,1,pajamas,1,6,OK,OK,OK
29,1,pumpkin,1,9,OK,OK,OK
29,1,sandals,1,3,OK,OK,OK
29,1,scarf,4,8,OK,OK,OK
29,1,shorts,4,2,OK,OK,OK
29,1,spaghetti,9,10,OK,OK,OK
29,1,sunglasses,2,1,OK,OK,OK
29,1,turtle,8,1,OK,OK,OK
29,1,watermelon,5,5,OK,OK,OK
29,2,cow,5,2,OK,OK,OK
29,2,chicken,4,2,OK,OK,OK
29,2,pig,6,2,OK,OK,OK
29,2,mouse,2,2,OK,3,2
29,2,butterfly,1,10,OK,OK,OK
29,2,penguin,7,2,OK,OK,OK
29,2,watering can,2,10,OK,OK,OK
29,2,wheelbarrow ,5,6,OK,OK,OK
29,2,shovel,3,6,OK,OK,OK
29,2,broom,2,6,OK,OK,OK
29,2,scissors,10,3,OK,OK,OK
29,2,hammer,4,6,OK,OK,OK
29,2,apple,10,2,OK,OK,OK
29,2,lettuce,9,4,OK,OK,OK
29,2,corn,9,1,OK,OK,OK
29,2,pineapple,10,1,OK,OK,OK
29,2,mushroom,6,6,OK,OK,OK
29,2,walnut,9,2,OK,OK,OK
35,1,boots,9,2,OK,OK,OK
35,1,cat,1,6,OK,OK,OK
35,1,crab,1,7,OK,OK,OK
35,1,dolphin,1,5,OK,OK,OK
35,1,flamingo,2,6,OK,OK,OK
35,1,hotdog,1,2,OK,OK,OK
35,1,ice cream,1,3,OK,OK,OK
35,1,onion,2,2,OK,OK,OK
35,1,owl,2,7,OK,OK,OK
35,1,pajamas,8,1,OK,OK,OK
35,1,pumpkin,2,1,OK,OK,OK
35,1,sandals,8,2,OK,OK,OK
35,1,scarf,10,2,OK,OK,OK
35,1,shorts,10,1,OK,OK,OK
35,1,spaghetti,1,1,OK,OK,OK
35,1,sunglasses,9,1,OK,OK,OK
35,1,turtle,2,5,OK,OK,OK
35,1,watermelon,1,4,OK,OK,OK
35,2,cow,1,9,OK,OK,OK
35,2,chicken,2,10,OK,OK,OK
35,2,pig,1,8,OK,OK,OK
35,2,mouse,1,10,OK,OK,OK
35,2,butterfly,4,1,OK,OK,OK
35,2,penguin,2,9,OK,OK,OK
35,2,watering can,1,2,OK,OK,OK
35,2,wheelbarrow ,2,1,OK,OK,OK
35,2,shovel,1,1,OK,OK,OK
35,2,broom,3,1,OK,OK,OK
35,2,scissors,3,2,OK,OK,OK
35,2,hammer,2,2,OK,OK,OK
35,2,apple,10,1,OK,OK,OK
35,2,lettuce,9,1,OK,OK,OK
35,2,corn,8,2,OK,OK,OK
35,2,pineapple,9,2,OK,OK,OK
35,2,mushroom,8,1,OK,OK,OK
35,2,walnut,10,2,OK,OK,OK
28,1,boots,2,3,OK,OK,OK
28,1,cat,8,7,OK,OK,OK
28,1,crab,7,7,OK,OK,OK
28,1,dolphin,3,7,OK,OK,OK
28,1,flamingo,6,7,OK,OK,OK
28,1,hotdog,5,3,OK,OK,OK
28,1,ice cream,5,1,OK,OK,OK
28,1,onion,3,1,OK,OK,OK
28,1,owl,5,7,OK,OK,OK
28,1,pajamas,3,3,OK,OK,OK
28,1,pumpkin,2,1,OK,OK,OK
28,1,sandals,1,3,OK,OK,OK
28,1,scarf,9,3,OK,OK,OK
28,1,shorts,10,3,OK,OK,OK
28,1,spaghetti,4,1,OK,OK,OK
28,1,sunglasses,8,2,OK,OK,OK
28,1,turtle,4,7,OK,OK,OK
28,1,watermelon,1,1,OK,OK,OK
28,2,cow,5,4,OK,OK,OK
28,2,chicken,7,4,OK,OK,OK
28,2,pig,8,4,OK,OK,OK
28,2,mouse,10,1,OK,OK,OK
28,2,butterfly,9,4,OK,OK,OK
28,2,penguin,6,4,OK,OK,OK
28,2,watering can,1,10,OK,OK,OK
28,2,wheelbarrow ,8,10,OK,OK,OK
28,2,shovel,9,10,OK,OK,OK
28,2,broom,10,10,OK,OK,OK
28,2,scissors,10,8,OK,OK,OK
28,2,hammer,3,1,OK,OK,OK
28,2,apple,10,2,OK,OK,OK
28,2,lettuce,7,1,OK,OK,OK
28,2,corn,6,1,OK,OK,OK
28,2,pineapple,9,1,OK,OK,OK
28,2,mushroom,9,2,OK,OK,OK
28,2,walnut,8,1,OK,OK,OK
30,1,boots,5,5,OK,OK,OK
30,1,cat,9,2,OK,OK,OK
30,1,crab,6,2,OK,OK,OK
30,1,dolphin,7,2,OK,OK,OK
30,1,flamingo,4,2,OK,OK,OK
30,1,hotdog,3,4,OK,OK,OK
30,1,ice cream,5,4,OK,OK,OK
30,1,onion,2,4,OK,OK,OK
30,1,owl,5,2,OK,OK,OK
30,1,pajamas,8,5,OK,OK,OK
30,1,pumpkin,1,4,OK,OK,OK
30,1,sandals,9,5,OK,OK,OK
30,1,scarf,6,5,OK,OK,OK
30,1,shorts,7,5,OK,OK,OK
30,1,spaghetti,4,4,OK,OK,OK
30,1,sunglasses,10,5,OK,OK,OK
30,1,turtle,8,2,OK,OK,OK
30,1,watermelon,6,4,OK,OK,OK
30,2,cow,10,5,OK,OK,OK
30,2,chicken,4,2,OK,OK,OK
30,2,pig,10,10,OK,OK,OK
30,2,mouse,1,6,OK,OK,OK
30,2,butterfly,6,7,OK,OK,OK
30,2,penguin,6,1,OK,OK,OK
30,2,watering can,10,8,OK,OK,OK
30,2,wheelbarrow ,8,8,OK,OK,OK
30,2,shovel,9,8,OK,OK,OK
30,2,broom,8,5,OK,OK,OK
30,2,scissors,4,8,OK,OK,OK
30,2,hammer,10,1,OK,OK,OK
30,2,apple,6,4,OK,OK,OK
30,2,lettuce,2,10,OK,OK,OK
30,2,corn,1,10,OK,OK,OK
30,2,pineapple,5,4,OK,OK,OK
30,2,mushroom,1,1,OK,OK,OK
30,2,walnut,3,10,OK,OK,OK
48,1,boots,5,4,OK,OK,OK
48,1,cat,3,2,OK,OK,OK
48,1,crab,5,1,OK,OK,OK
48,1,dolphin,2,7,OK,OK,OK
48,1,flamingo,10,1,OK,OK,OK
48,1,hotdog,8,9,OK,OK,OK
48,1,ice cream,7,1,OK,OK,OK
48,1,onion,8,3,OK,OK,OK
48,1,owl,5,6,OK,OK,OK
48,1,pajamas,9,5,OK,OK,OK
48,1,pumpkin,1,10,OK,OK,OK
48,1,sandals,6,10,OK,OK,OK
48,1,scarf,9,7,OK,OK,OK
48,1,shorts,3,4,OK,OK,OK
48,1,spaghetti,3,6,OK,OK,OK
48,1,sunglasses,7,5,OK,OK,OK
48,1,turtle,4,8,OK,OK,OK
48,1,watermelon,4,10,OK,OK,OK
48,2,cow,1,7,OK,OK,OK
48,2,chicken,4,9,OK,OK,OK
48,2,pig,4,1,OK,OK,OK
48,2,mouse,2,5,OK,OK,OK
48,2,butterfly,8,8,OK,OK,OK
48,2,penguin,3,5,OK,OK,OK
48,2,watering can,8,5,OK,OK,OK
48,2,wheelbarrow ,7,8,OK,OK,OK
48,2,shovel,4,5,OK,OK,OK
48,2,broom,6,4,OK,OK,OK
48,2,scissors,3,7,OK,OK,OK
48,2,hammer,7,2,OK,OK,OK
48,2,apple,3,9,OK,OK,OK
48,2,lettuce,9,6,OK,OK,OK
48,2,corn,5,7,OK,OK,OK
48,2,pineapple,8,3,OK,OK,OK
48,2,mushroom,2,3,OK,OK,OK
48,2,walnut,5,3,OK,OK,OK